 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3746,2.076E-4,5.952,4.331,0.052,0.019,0.014,130.794,0.953,0.021,4229,3074,126.870,0.015,1.402,0.713,0.942
3747,5.397E-4,8.935,4.337,0.087,0.029,0.024,74.043,0.901,0.031,6348,3093,59.931,0.024,1.242,0.805,0.945
3748,1.502E-4,0.336,4.329,0.046,0.016,0.012,158.204,0.897,0.018,233,3077,161.565,0.013,1.405,0.712,0.889
3749,1.759E-4,6.226,4.331,0.047,0.016,0.014,9.878,0.999,0.017,4422,3082,14.036,0.014,1.144,0.874,0.918
3750,1.285E-4,10.784,4.331,0.042,0.015,0.011,54.613,0.905,0.016,7667,3085,63.435,0.012,1.327,0.754,0.878
3751,2.234E-4,10.448,4.336,0.059,0.024,0.012,124.388,0.794,0.025,7427,3076,120.964,0.014,1.952,0.512,0.904
3752,1.799E-4,10.382,4.335,0.049,0.017,0.013,108.472,0.940,0.019,7383,3077,102.995,0.014,1.276,0.784,0.901
3753,0.001,4.925,4.353,0.151,0.047,0.040,67.295,0.821,0.051,3498,3113,74.055,0.042,1.162,0.861,0.929
3754,2.392E-4,6.777,4.337,0.059,0.021,0.014,149.164,0.864,0.023,4813,3081,158.199,0.015,1.500,0.667,0.893
3755,0.013,9.177,4.443,0.577,0.198,0.084,71.766,0.491,0.220,6501,3227,70.986,0.096,2.357,0.424,0.853
3756,0.007,6.590,4.386,0.420,0.111,0.078,78.958,0.485,0.127,4666,3084,119.982,0.084,1.414,0.707,0.809
3757,7.907E-4,6.963,4.344,0.110,0.033,0.030,46.950,0.827,0.038,4941,3095,36.027,0.031,1.087,0.920,0.933
3758,1.661E-4,2.840,4.339,0.047,0.016,0.013,62.065,0.957,0.018,2017,3091,61.390,0.014,1.266,0.790,0.933
3759,3.341E-4,5.735,4.342,0.070,0.023,0.018,65.244,0.868,0.025,4072,3094,51.843,0.019,1.253,0.798,0.923
3760,3.499E-4,6.346,4.343,0.070,0.023,0.019,49.802,0.904,0.025,4511,3097,73.610,0.020,1.205,0.830,0.915
3761,8.323E-4,3.593,4.352,0.110,0.039,0.027,106.982,0.860,0.040,2549,3081,110.323,0.028,1.463,0.684,0.940
3762,1.305E-4,6.201,4.339,0.041,0.014,0.012,62.947,0.972,0.015,4409,3091,73.301,0.013,1.113,0.898,0.904
