 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
181,0.024,2.006,2.184,0.701,0.253,0.123,57.681,0.625,0.253,1337,1592,44.083,0.133,2.060,0.485,0.916
182,0.057,7.589,2.234,1.310,0.351,0.208,47.926,0.419,0.364,5183,1611,31.814,0.248,1.692,0.591,0.806
183,0.021,4.350,2.178,0.846,0.192,0.140,94.063,0.370,0.224,3031,1448,107.856,0.174,1.375,0.727,0.757
184,0.091,0.602,2.321,1.372,0.502,0.232,53.363,0.610,0.506,276,1737,40.759,0.239,2.168,0.461,0.934
185,0.014,11.096,2.165,0.536,0.201,0.089,47.420,0.614,0.214,7712,1569,49.066,0.106,2.270,0.440,0.907
186,0.049,6.107,2.223,1.361,0.280,0.222,171.137,0.331,0.362,4143,1578,177.737,0.255,1.265,0.791,0.739
187,0.012,7.857,2.134,0.523,0.163,0.093,172.117,0.551,0.172,5430,1482,8.130,0.103,1.747,0.572,0.847
188,0.173,1.547,2.391,3.292,0.710,0.310,0.613,0.200,0.834,794,1639,167.823,0.460,2.291,0.436,0.677
189,0.017,2.951,2.205,0.545,0.195,0.110,53.841,0.715,0.204,2024,1599,51.843,0.123,1.773,0.564,0.940
190,0.007,0.961,2.253,0.399,0.157,0.059,71.655,0.573,0.159,660,1628,72.216,0.069,2.663,0.375,0.889
191,0.019,4.650,2.302,0.621,0.224,0.109,71.952,0.622,0.228,3204,1674,60.701,0.111,2.065,0.484,0.913
192,0.005,3.881,2.233,0.290,0.089,0.066,149.245,0.688,0.100,2678,1545,166.759,0.076,1.346,0.743,0.880
193,0.043,8.180,2.297,1.107,0.331,0.165,173.122,0.440,0.368,5593,1554,161.636,0.189,2.006,0.499,0.846
194,0.010,5.820,2.288,0.478,0.182,0.073,60.833,0.573,0.185,4035,1651,60.859,0.077,2.495,0.401,0.908
195,0.006,10.061,2.245,0.353,0.137,0.054,153.165,0.588,0.132,6992,1541,140.274,0.059,2.515,0.398,0.880
196,0.028,8.618,2.271,0.835,0.328,0.110,174.131,0.510,0.317,5911,1573,173.517,0.127,2.984,0.335,0.858
197,7.184E-4,6.708,2.248,0.102,0.037,0.025,18.757,0.860,0.038,4677,1578,29.476,0.027,1.465,0.683,0.927
198,0.109,11.150,2.560,1.820,0.729,0.191,96.875,0.414,0.755,7806,1562,94.349,0.233,3.823,0.262,0.884
199,0.018,4.086,2.344,0.569,0.200,0.114,36.955,0.695,0.207,2789,1662,30.285,0.122,1.756,0.570,0.927
200,0.031,2.117,2.390,1.020,0.297,0.133,17.374,0.376,0.362,1349,1702,5.666,0.171,2.230,0.448,0.760
201,0.005,5.600,2.326,0.283,0.098,0.064,27.093,0.774,0.102,3882,1638,31.239,0.069,1.520,0.658,0.942
202,0.008,7.315,2.328,0.405,0.161,0.060,175.086,0.583,0.159,5057,1626,3.608,0.065,2.659,0.376,0.924
203,0.021,6.327,2.353,0.633,0.238,0.114,6.542,0.667,0.235,4343,1654,14.121,0.117,2.089,0.479,0.947
204,0.012,6.002,2.364,0.449,0.153,0.100,146.895,0.745,0.157,4154,1617,133.152,0.099,1.537,0.651,0.935
205,0.011,8.883,2.382,0.421,0.144,0.093,115.594,0.748,0.155,6174,1621,126.764,0.095,1.549,0.645,0.949
206,0.004,11.298,2.384,0.248,0.086,0.060,142.517,0.830,0.090,7872,1644,131.785,0.064,1.438,0.696,0.957
207,0.137,0.747,2.651,3.105,0.635,0.275,52.243,0.179,0.797,396,2119,50.023,0.403,2.310,0.433,0.537
208,0.004,8.617,2.392,0.266,0.087,0.053,22.230,0.643,0.091,5993,1678,24.146,0.061,1.656,0.604,0.852
209,0.006,6.596,2.427,0.386,0.158,0.051,129.362,0.528,0.164,4579,1653,128.270,0.060,3.118,0.321,0.901
210,0.007,6.488,2.421,0.371,0.122,0.078,152.641,0.677,0.129,4495,1664,151.440,0.089,1.573,0.636,0.894
211,0.007,4.506,2.423,0.383,0.146,0.061,20.675,0.603,0.145,3106,1716,24.538,0.066,2.375,0.421,0.888
212,0.007,3.878,2.427,0.367,0.129,0.071,147.643,0.669,0.142,2667,1681,151.113,0.078,1.823,0.548,0.910
213,0.013,2.739,2.471,0.467,0.161,0.102,169.874,0.748,0.159,1861,1738,7.765,0.100,1.578,0.634,0.940
214,0.014,7.584,2.518,0.518,0.173,0.100,74.753,0.639,0.190,5259,1813,61.699,0.106,1.723,0.580,0.908
215,0.024,2.506,2.572,0.658,0.209,0.149,109.864,0.709,0.235,1719,1710,99.806,0.162,1.402,0.713,0.945
216,0.003,6.731,2.482,0.219,0.069,0.060,93.025,0.850,0.072,4690,1714,121.159,0.059,1.136,0.880,0.952
217,0.010,8.606,2.498,0.421,0.154,0.083,167.854,0.707,0.154,5964,1740,167.645,0.084,1.865,0.536,0.938
218,4.073E-4,10.697,2.507,0.078,0.028,0.018,130.483,0.852,0.029,7469,1747,150.945,0.020,1.517,0.659,0.902
219,0.096,3.978,2.847,3.084,0.454,0.268,78.130,0.126,0.680,2682,2222,86.017,0.419,1.690,0.592,0.489
220,0.061,7.106,2.596,1.464,0.512,0.151,5.760,0.356,0.503,4796,1819,7.853,0.176,3.386,0.295,0.793
221,0.024,8.281,2.579,0.717,0.235,0.130,7.207,0.587,0.248,5695,1829,24.499,0.150,1.804,0.554,0.863
222,0.006,9.131,2.553,0.329,0.115,0.062,161.266,0.646,0.124,6351,1763,149.601,0.066,1.868,0.535,0.908
223,0.014,3.592,2.570,0.497,0.176,0.104,7.258,0.727,0.175,2452,1772,161.862,0.102,1.692,0.591,0.945
224,0.007,9.907,2.596,0.476,0.181,0.049,157.566,0.389,0.192,6862,1796,161.295,0.070,3.684,0.271,0.772
225,0.010,1.427,2.623,0.416,0.145,0.088,148.563,0.728,0.150,955,1805,150.255,0.090,1.651,0.606,0.939
226,0.024,10.320,2.690,0.721,0.214,0.141,111.074,0.572,0.247,7212,1795,93.659,0.154,1.521,0.657,0.871
227,0.014,5.583,2.649,0.522,0.158,0.112,124.518,0.638,0.176,3853,1804,113.443,0.113,1.419,0.705,0.874
228,0.025,2.908,2.671,0.640,0.218,0.146,155.319,0.767,0.226,1961,1827,143.999,0.146,1.488,0.672,0.962
229,0.010,6.771,2.656,0.413,0.131,0.102,115.152,0.770,0.147,4713,1811,108.083,0.111,1.280,0.781,0.946
230,0.037,1.651,2.727,0.830,0.277,0.171,136.475,0.675,0.289,1111,1816,121.012,0.176,1.622,0.616,0.923
231,0.023,6.427,2.769,0.995,0.305,0.097,78.941,0.296,0.346,4493,2067,75.619,0.135,3.142,0.318,0.637
232,0.009,2.043,2.737,0.442,0.137,0.085,128.284,0.586,0.158,1374,1883,138.668,0.091,1.620,0.617,0.853
233,0.012,1.896,2.745,0.443,0.129,0.119,21.040,0.774,0.143,1290,1953,50.268,0.122,1.082,0.924,0.940
234,0.013,0.922,2.779,0.519,0.211,0.077,138.753,0.592,0.214,589,1904,141.520,0.079,2.755,0.363,0.926
235,0.012,3.821,2.770,0.460,0.164,0.091,147.222,0.698,0.167,2633,1893,138.814,0.099,1.791,0.558,0.917
236,0.012,2.816,2.822,0.520,0.205,0.073,109.215,0.544,0.208,1940,1901,101.929,0.078,2.819,0.355,0.918
237,0.009,2.279,2.818,0.484,0.168,0.071,111.750,0.504,0.191,1577,1906,115.224,0.075,2.351,0.425,0.867
238,0.043,0.363,2.823,1.014,0.365,0.151,10.272,0.531,0.388,114,2019,23.254,0.164,2.408,0.415,0.893
239,0.021,10.008,2.782,0.749,0.298,0.091,169.997,0.478,0.309,6878,1915,164.675,0.101,3.256,0.307,0.916
240,0.075,5.169,3.026,1.472,0.547,0.175,126.661,0.436,0.581,3513,1919,119.027,0.200,3.122,0.320,0.868
241,0.015,6.872,2.795,0.574,0.202,0.095,176.333,0.572,0.214,4728,1960,10.784,0.101,2.139,0.467,0.895
242,0.016,7.290,2.811,0.571,0.207,0.095,164.621,0.598,0.221,5017,1936,161.095,0.111,2.180,0.459,0.905
243,0.010,3.310,2.851,0.427,0.147,0.089,111.223,0.707,0.163,2287,1938,111.146,0.096,1.653,0.605,0.934
244,0.004,9.258,2.807,0.243,0.075,0.064,165.907,0.805,0.081,6447,1948,146.592,0.067,1.173,0.853,0.939
245,0.060,7.720,2.995,1.603,0.378,0.202,123.381,0.293,0.466,5327,1940,118.610,0.254,1.870,0.535,0.770
246,0.006,5.639,2.818,0.361,0.148,0.051,156.109,0.578,0.149,3893,1954,159.829,0.053,2.888,0.346,0.919
247,0.037,6.734,2.907,1.096,0.294,0.162,144.448,0.391,0.357,4577,1949,156.107,0.213,1.820,0.549,0.742
248,0.012,1.550,2.849,0.505,0.179,0.088,155.156,0.608,0.183,1038,1956,144.567,0.093,2.030,0.493,0.916
249,0.022,6.530,2.931,0.700,0.230,0.120,89.361,0.555,0.243,4552,1961,102.565,0.122,1.925,0.519,0.897
250,0.017,2.529,2.958,0.677,0.269,0.081,124.822,0.468,0.293,1715,1974,124.854,0.091,3.324,0.301,0.910
