 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
219,3.031E-4,4.859,0.227,0.069,0.023,0.017,10.866,0.800,0.024,3410,159,162.646,0.019,1.333,0.750,0.862
220,1.596E-4,7.781,0.224,0.045,0.015,0.014,130.528,1.000,0.016,5473,152,100.305,0.014,1.057,0.946,0.908
221,2.546E-4,9.536,0.228,0.067,0.023,0.014,43.315,0.706,0.025,6707,168,66.371,0.017,1.653,0.605,0.821
222,2.606E-4,0.987,0.231,0.066,0.023,0.014,73.406,0.757,0.025,692,170,73.610,0.017,1.625,0.616,0.846
223,0.011,4.327,0.320,0.571,0.157,0.090,75.534,0.427,0.175,3035,276,82.528,0.105,1.750,0.572,0.821
224,1.758E-4,9.403,0.228,0.051,0.020,0.011,132.373,0.858,0.021,6611,154,123.690,0.012,1.725,0.580,0.883
225,1.637E-4,1.334,0.229,0.048,0.017,0.012,10.049,0.878,0.019,932,162,8.746,0.013,1.402,0.713,0.890
226,2.020E-4,1.673,0.231,0.052,0.017,0.015,87.113,0.924,0.019,1176,169,81.254,0.016,1.126,0.888,0.897
227,2.182E-4,8.382,0.232,0.053,0.019,0.014,95.105,0.967,0.020,5895,156,102.095,0.014,1.330,0.752,0.927
228,0.005,10.696,0.271,0.373,0.119,0.058,139.634,0.494,0.123,7491,169,151.074,0.075,2.037,0.491,0.789
229,0.001,8.453,0.244,0.149,0.050,0.031,34.538,0.691,0.054,5933,185,47.121,0.034,1.587,0.630,0.870
230,0.008,9.596,0.284,0.394,0.122,0.087,117.397,0.679,0.125,6740,157,112.770,0.093,1.403,0.713,0.911
231,1.394E-4,3.164,0.232,0.043,0.015,0.012,47.210,0.961,0.015,2221,166,33.690,0.013,1.193,0.838,0.885
232,3.071E-4,3.976,0.237,0.075,0.025,0.016,106.347,0.686,0.027,2792,160,117.897,0.018,1.592,0.628,0.828
233,1.919E-4,7.974,0.234,0.054,0.018,0.014,82.647,0.836,0.019,5606,170,53.973,0.014,1.309,0.764,0.900
234,2.505E-4,0.055,0.240,0.061,0.022,0.014,79.608,0.848,0.024,35,176,69.444,0.016,1.533,0.652,0.908
235,0.004,6.380,0.274,0.260,0.089,0.055,77.751,0.714,0.095,4476,223,70.750,0.062,1.615,0.619,0.906
236,1.334E-4,9.272,0.234,0.042,0.014,0.012,123.182,0.972,0.015,6519,161,123.690,0.012,1.225,0.817,0.910
237,1.172E-4,0.802,0.235,0.039,0.013,0.012,46.387,0.984,0.014,560,168,23.962,0.012,1.124,0.889,0.899
238,0.006,4.187,0.282,0.353,0.100,0.075,110.919,0.587,0.115,2931,161,105.751,0.086,1.335,0.749,0.857
239,0.009,6.237,0.266,0.533,0.177,0.065,0.195,0.400,0.172,4325,172,177.161,0.074,2.704,0.370,0.814
240,0.070,10.020,0.365,2.209,0.396,0.224,1.518,0.179,0.458,6900,342,26.963,0.274,1.771,0.565,0.707
241,1.293E-4,0.368,0.237,0.041,0.013,0.013,0.000,0.981,0.014,254,165,168.690,0.013,1.026,0.975,0.901
242,4.122E-4,7.351,0.241,0.081,0.030,0.017,130.705,0.786,0.032,5162,164,142.125,0.019,1.750,0.571,0.919
243,1.212E-4,9.207,0.237,0.040,0.013,0.012,121.363,0.976,0.015,6475,162,119.055,0.012,1.158,0.864,0.902
244,0.001,11.182,0.250,0.129,0.045,0.029,59.326,0.775,0.047,7854,189,41.348,0.033,1.554,0.643,0.900
245,2.808E-4,2.418,0.239,0.069,0.028,0.013,3.123,0.731,0.028,1691,170,11.889,0.014,2.186,0.457,0.874
246,2.526E-4,1.484,0.243,0.061,0.021,0.016,130.839,0.855,0.022,1038,165,124.695,0.018,1.313,0.761,0.893
247,1.919E-4,7.219,0.244,0.050,0.016,0.015,50.108,0.950,0.018,5079,165,104.036,0.016,1.082,0.924,0.905
