 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
132,1.719E-4,2.998,0.623,0.047,0.017,0.013,79.919,0.968,0.018,2106,444,71.565,0.013,1.299,0.770,0.929
133,1.962E-4,9.144,0.625,0.054,0.019,0.013,4.286,0.858,0.020,6423,438,167.905,0.015,1.456,0.687,0.870
134,7.019E-4,3.674,0.632,0.102,0.035,0.026,165.244,0.840,0.038,2574,436,142.696,0.025,1.367,0.732,0.940
135,2.508E-4,8.250,0.628,0.059,0.019,0.017,161.678,0.896,0.020,5794,440,167.905,0.018,1.147,0.871,0.892
136,1.719E-4,6.305,0.628,0.049,0.016,0.014,66.153,0.891,0.017,4429,446,55.008,0.015,1.142,0.875,0.890
137,1.477E-4,8.160,0.627,0.044,0.015,0.012,103.396,0.942,0.016,5735,436,105.255,0.013,1.214,0.824,0.901
138,7.585E-4,8.011,0.653,0.117,0.042,0.023,79.887,0.694,0.045,5629,475,71.565,0.026,1.833,0.545,0.868
139,1.820E-4,9.119,0.641,0.048,0.017,0.014,40.192,0.976,0.018,6406,454,28.610,0.014,1.228,0.814,0.928
140,3.540E-4,2.826,0.655,0.075,0.028,0.016,27.804,0.797,0.031,1976,464,24.228,0.018,1.787,0.560,0.923
141,1.982E-4,5.677,0.654,0.056,0.022,0.012,157.393,0.781,0.022,3984,457,161.565,0.013,1.889,0.529,0.863
142,1.274E-4,7.910,0.656,0.041,0.013,0.012,68.319,0.966,0.015,5560,466,73.301,0.013,1.071,0.934,0.894
143,3.782E-4,6.338,0.664,0.081,0.030,0.016,152.359,0.729,0.031,4447,462,161.565,0.018,1.874,0.534,0.864
144,0.020,3.036,0.732,0.592,0.185,0.136,15.101,0.710,0.213,2066,538,18.677,0.142,1.358,0.736,0.945
145,0.005,5.306,0.708,0.306,0.110,0.055,65.503,0.637,0.109,3717,533,70.145,0.061,1.992,0.502,0.879
146,1.699E-4,10.407,0.671,0.046,0.016,0.013,63.084,0.992,0.017,7315,477,65.556,0.014,1.196,0.836,0.928
147,1.375E-4,1.844,0.673,0.043,0.014,0.012,121.763,0.947,0.015,1295,468,111.801,0.013,1.130,0.885,0.889
148,1.477E-4,9.218,0.676,0.045,0.016,0.012,116.064,0.907,0.017,6479,470,114.444,0.013,1.282,0.780,0.901
149,4.652E-4,4.908,0.689,0.081,0.029,0.020,127.711,0.889,0.031,3446,475,117.759,0.021,1.444,0.692,0.920
150,2.407E-4,9.459,0.687,0.058,0.022,0.014,77.097,0.895,0.023,6649,491,75.964,0.014,1.565,0.639,0.926
151,5.279E-4,9.179,0.694,0.092,0.031,0.021,130.566,0.776,0.034,6446,478,143.616,0.025,1.455,0.687,0.895
152,1.537E-4,8.505,0.689,0.046,0.018,0.011,50.885,0.897,0.018,5975,488,38.660,0.012,1.580,0.633,0.905
153,1.497E-4,8.408,0.691,0.044,0.016,0.012,101.258,0.954,0.017,5910,480,109.983,0.013,1.280,0.781,0.914
154,0.009,7.147,0.748,0.404,0.113,0.106,57.085,0.724,0.127,4981,549,38.660,0.111,1.075,0.931,0.930
155,0.001,4.289,0.720,0.163,0.065,0.026,98.541,0.638,0.065,3010,484,104.036,0.028,2.470,0.405,0.906
